g,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
10,-0.05060742795467377,-0.055195342749357224,-0.08271762542426586,-0.10145654156804085,-0.04113868623971939,-0.024012267589569092,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.06639772281050682,-0.09621243830770254,-0.07468442991375923,-0.014641731977462769,-0.1353880912065506,-0.07359308749437332,-0.015922240912914276,-0.0719841830432415,-0.14221916534006596,-0.044804103672504425,-0.07010428979992867,-0.024472631514072418,-0.06935267150402069,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.130414055660367,-0.06064603105187416,-0.03187323361635208,-0.10979227253119461,-0.09893261175602674,-0.10473510576412082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.0873537790030241,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.07087613642215729,-0.12013849057257175,-0.042244426906108856,-0.10527518298476934,-0.10495501896366477,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.09663945436477661,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.10202748980373144,-0.05766615644097328,-0.05394744873046875,-0.07787980884313583,-0.08937186375260353
11,-0.05060742795467377,-0.055195342749357224,-0.08271762542426586,-0.10145654156804085,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.06639772281050682,-0.09621243830770254,-0.07468442991375923,-0.014641731977462769,-0.1353880912065506,-0.07359308749437332,-0.015922240912914276,-0.0719841830432415,-0.14221916534006596,-0.044804103672504425,-0.07010428979992867,-0.024472631514072418,-0.06935267150402069,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.12243745941668749,-0.06064603105187416,-0.024675272405147552,-0.10979227253119461,-0.09893261175602674,-0.10473510576412082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.0873537790030241,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.07087613642215729,-0.12013849057257175,-0.042244426906108856,-0.10527518298476934,-0.10495501896366477,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.09663945436477661,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.10202748980373144,-0.05766615644097328,-0.05394744873046875,-0.07787980884313583,-0.08937186375260353
12,-0.05060742795467377,-0.055195342749357224,-0.08271762542426586,-0.10145654156804085,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.06639772281050682,-0.09588711149990559,-0.07468442991375923,-0.00623505562543869,-0.1353880912065506,-0.07359308749437332,-0.015922240912914276,-0.05610181391239166,-0.14221916534006596,-0.044804103672504425,-0.07010428979992867,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.12243745941668749,-0.03167630732059479,-0.024675272405147552,-0.10979227253119461,-0.09893261175602674,-0.10473510576412082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.0873537790030241,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.055783893913030624,-0.12013849057257175,-0.042244426906108856,-0.10527518298476934,-0.10495501896366477,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.10202748980373144,-0.04479343444108963,-0.05394744873046875,-0.04814518615603447,-0.08937186375260353
13,-0.05060742795467377,-0.055195342749357224,-0.08271762542426586,-0.10145654156804085,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.06639772281050682,-0.09588711149990559,-0.07468442991375923,-0.00623505562543869,-0.1353880912065506,-0.07359308749437332,-0.011320419609546661,-0.05610181391239166,-0.14221916534006596,-0.044804103672504425,-0.07010428979992867,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.11279120179824531,-0.03167630732059479,-0.024675272405147552,-0.10979227253119461,-0.09893261175602674,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.0873537790030241,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.055783893913030624,-0.12013849057257175,-0.042244426906108856,-0.10527518298476934,-0.10495501896366477,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.10202748980373144,-0.04479343444108963,-0.05394744873046875,-0.04814518615603447,-0.08937186375260353
14,-0.05060742795467377,-0.055195342749357224,-0.08057521283626556,-0.10145654156804085,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.09588711149990559,-0.07468442991375923,-0.0058812350034713745,-0.1353880912065506,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.14221916534006596,-0.044804103672504425,-0.07010428979992867,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.11279120179824531,-0.03167630732059479,-0.024675272405147552,-0.10979227253119461,-0.08525146916508675,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.0873537790030241,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.055783893913030624,-0.11594260530546308,-0.042244426906108856,-0.08440042845904827,-0.096181470900774,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.09441150352358818,-0.02428393065929413,-0.05394744873046875,-0.04814518615603447,-0.08937186375260353
15,-0.05060742795467377,-0.055195342749357224,-0.08057521283626556,-0.10145654156804085,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.06561847031116486,-0.007514983415603638,-0.0058812350034713745,-0.1353880912065506,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.09852457977831364,-0.044804103672504425,-0.041722334921360016,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.11279120179824531,-0.03167630732059479,-0.024675272405147552,-0.09657339286059141,-0.0686464011669159,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.08196408860385418,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.055783893913030624,-0.10417537158355117,-0.042244426906108856,-0.08407465368509293,-0.08706117793917656,-0.07905328087508678,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.09441150352358818,-0.007300227880477905,-0.05394744873046875,-0.04814518615603447,-0.08937186375260353
16,-0.05060742795467377,-0.055195342749357224,-0.08057521283626556,-0.09946183674037457,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.06561847031116486,-0.007514983415603638,-0.0058812350034713745,-0.1353880912065506,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.067190732806921,-0.044804103672504425,-0.041722334921360016,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.07815304026007652,-0.03167630732059479,-0.024675272405147552,-0.09657339286059141,-0.0686464011669159,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.08196408860385418,-0.10085179377347231,-0.020593106746673584,-0.0056336671113967896,-0.055783893913030624,-0.10417537158355117,-0.042244426906108856,-0.08407465368509293,-0.08706117793917656,-0.056686002761125565,-0.06373465433716774,-0.08591351099312305,-0.007240526378154755,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.09441150352358818,-0.007300227880477905,-0.029327645897865295,-0.04814518615603447,-0.08937186375260353
17,-0.05060742795467377,-0.055195342749357224,-0.07140717655420303,-0.09946183674037457,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.06561847031116486,-0.007514983415603638,-0.004229836165904999,-0.1342795453965664,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.067190732806921,-0.044804103672504425,-0.041722334921360016,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.07815304026007652,-0.03167630732059479,-0.024675272405147552,-0.09536606166511774,-0.0686464011669159,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.08196408860385418,-0.10085179377347231,-0.017980381846427917,-0.0056336671113967896,-0.055783893913030624,-0.10417537158355117,-0.042244426906108856,-0.08407465368509293,-0.08706117793917656,-0.056686002761125565,-0.06373465433716774,-0.08591351099312305,-0.005949534475803375,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.09441150352358818,-0.007300227880477905,-0.029327645897865295,-0.04814518615603447,-0.07101292163133621
18,-0.05060742795467377,-0.03716994822025299,-0.07140717655420303,-0.09946183674037457,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.06561847031116486,-0.007514983415603638,-0.004229836165904999,-0.1342795453965664,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.0517183318734169,-0.044804103672504425,-0.02394801378250122,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.07299192622303963,-0.07815304026007652,-0.03167630732059479,-0.024675272405147552,-0.09536606166511774,-0.0686464011669159,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.08196408860385418,-0.10085179377347231,-0.017980381846427917,-0.0056336671113967896,-0.055783893913030624,-0.10417537158355117,-0.042244426906108856,-0.08407465368509293,-0.06890668347477913,-0.056686002761125565,-0.06373465433716774,-0.08591351099312305,-0.005949534475803375,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.08107624761760235,-0.007300227880477905,-0.029327645897865295,-0.04814518615603447,-0.07101292163133621
19,-0.05060742795467377,-0.03716994822025299,-0.07055187225341797,-0.09946183674037457,-0.04113868623971939,-0.005528472363948822,-0.03518931567668915,-0.0067114755511283875,-0.06623675674200058,-0.06021316349506378,-0.05925137922167778,-0.06561847031116486,-0.007514983415603638,-0.004229836165904999,-0.10733976657502353,-0.06532067060470581,-0.011320419609546661,-0.05610181391239166,-0.0517183318734169,-0.044804103672504425,-0.02394801378250122,-0.019562996923923492,-0.056338440626859665,-0.006205305457115173,-0.058952536433935165,-0.06732427328824997,-0.07815304026007652,-0.03167630732059479,-0.024675272405147552,-0.09536606166511774,-0.0686464011669159,-0.05524306744337082,-0.0034590139985084534,-0.012211874127388,-0.015359602868556976,-0.06054855138063431,-0.006099425256252289,-0.08196408860385418,-0.10085179377347231,-0.01645875722169876,-0.0056336671113967896,-0.055783893913030624,-0.10417537158355117,-0.042244426906108856,-0.08407465368509293,-0.06890668347477913,-0.056686002761125565,-0.06373465433716774,-0.08591351099312305,-0.005949534475803375,-0.015184067189693451,-0.08825197070837021,-0.08117987588047981,-0.11114084022119641,-0.09384052641689777,-0.08107624761760235,-0.007300227880477905,-0.029327645897865295,-0.04814518615603447,-0.07101292163133621
