g,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
10,-0.10051141084361268,-0.04042732716217308,0.031140194185697898,-0.08051842812122875,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.041805662792590535,-0.07398014750009142,-0.09479135163526085,-0.10487737934995683,-0.05630394166545122,-0.22200372070190114,-0.040945145479586886,-0.0926109165664035,-0.14277553852883534,-0.036848470065478395,-0.06862166925622536,-0.10613416028570762,-0.043353899595934206,-0.07878872966136527,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.07706993960887673,-0.026526146023423472,-0.023567503318190575,-0.23426142535200206,0.006075334227563109,-0.07971766652666243,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.11593560372661106,-0.06079169204170817,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,-0.14070805832783967,-0.03442466647626517,-0.06391010994625311,-0.09940501076995166,-0.05292520413796717,-0.006833159783902143,-0.07625712824047702,-0.023223987237235108,-0.11808441989367947
11,-0.0972188284851301,-0.028927420054858197,0.031140194185697898,-0.08051842812122875,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.041805662792590535,-0.07398014750009142,-0.09479135163526085,-0.10487737934995683,-0.05630394166545122,-0.22200372070190114,-0.040945145479586886,-0.0926109165664035,-0.14277553852883534,-0.036848470065478395,-0.06862166925622536,-0.057201491737678564,-0.043353899595934206,-0.07878872966136527,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.07706993960887673,-0.026526146023423472,-0.023567503318190575,-0.23426142535200206,0.006075334227563109,-0.07971766652666243,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.11593560372661106,-0.06079169204170817,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,-0.14070805832783967,-0.03442466647626517,-0.06391010994625311,-0.0984795612149086,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.11808441989367947
12,-0.0972188284851301,0.02333705837785561,0.031140194185697898,-0.08051842812122875,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.07398014750009142,-0.09479135163526085,-0.10487737934995683,-0.05630394166545122,-0.22200372070190114,-0.040945145479586886,-0.0926109165664035,-0.14277553852883534,-0.036848470065478395,-0.06862166925622536,-0.057201491737678564,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.23426142535200206,0.006075334227563109,-0.07971766652666243,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.11593560372661106,-0.03505064194375464,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,-0.14070805832783967,-0.03442466647626517,-0.06391010994625311,-0.0984795612149086,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.11808441989367947
13,-0.0972188284851301,0.02333705837785561,0.031140194185697898,-0.011957091612866316,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.07398014750009142,-0.08967241824221292,-0.07887213358634589,-0.05630394166545122,-0.22200372070190114,-0.02112522578924679,-0.0926109165664035,-0.11845002039098314,-0.036848470065478395,-0.06862166925622536,-0.057201491737678564,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.23426142535200206,0.006075334227563109,-0.07971766652666243,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.11593560372661106,-0.031857573792835436,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,-0.04012868325058339,-0.03442466647626517,-0.023400387323960353,-0.0984795612149086,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.11808441989367947
14,-0.0972188284851301,0.02333705837785561,0.031140194185697898,-0.011957091612866316,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.07398014750009142,-0.0326733128122578,-0.07887213358634589,-0.05630394166545122,-0.22200372070190114,-0.02112522578924679,-0.0926109165664035,-0.11845002039098314,-0.036848470065478395,-0.06862166925622536,-0.057201491737678564,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.12842033212943205,0.006075334227563109,-0.07971766652666243,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.09351016152964314,-0.015380928926663373,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0984795612149086,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.07651465331862546
15,-0.07350209178103911,0.02333705837785561,0.031140194185697898,-0.011957091612866316,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.07398014750009142,-0.0326733128122578,-0.07887213358634589,-0.05630394166545122,-0.22200372070190114,-0.02112522578924679,-0.03998740317435939,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.12842033212943205,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.10789598995312424,-0.03579912365673206,-0.09351016152964314,-0.015380928926663373,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0984795612149086,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
16,-0.010309089444410113,0.02333705837785561,0.031140194185697898,-0.011957091612866316,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.07398014750009142,-0.0326733128122578,-0.07887213358634589,-0.05630394166545122,-0.14487276614341282,-0.02112522578924679,-0.03998740317435939,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.02532620318443503,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.09387566062292094,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.07954122501755624,-0.03579912365673206,-0.09351016152964314,-0.015380928926663373,-0.041393791033968654,-0.07215173352179288,-0.11782274976015406,-0.05727974988880759,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
17,-0.010309089444410113,0.02333705837785561,0.031140194185697898,-0.003214243816782869,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.05058054979734575,-0.00243321939209222,-0.07887213358634589,-0.05630394166545122,-0.14487276614341282,-0.020754332849123786,-0.03998740317435939,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.014039297180695298,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.05497933603745332,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.07954122501755624,-0.009722365967934868,-0.09351016152964314,-0.015380928926663373,-0.01266281372513195,-0.07215173352179288,-0.11782274976015406,-0.05683381237575532,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
18,-0.009561895757413133,0.02333705837785561,0.031140194185697898,-0.003214243816782869,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.05058054979734575,-0.00243321939209222,-0.07887213358634589,0.014801995716288041,-0.1215425274015066,-0.012465198207848846,-0.03843988746212307,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.014039297180695298,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10948610678315163,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.05497933603745332,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.07954122501755624,-0.009722365967934868,-0.09351016152964314,-0.015380928926663373,-0.01266281372513195,-0.07215173352179288,-0.11782274976015406,-0.05683381237575532,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
19,-0.009561895757413133,0.02333705837785561,0.031140194185697898,-0.003214243816782869,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.05058054979734575,-0.00243321939209222,-0.07887213358634589,0.014801995716288041,-0.1215425274015066,-0.007637590169906616,-0.03843988746212307,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.014039297180695298,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10260821343622761,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.05497933603745332,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.05223921427318723,-0.009586788448393224,-0.09450530633330345,-0.07954122501755624,-0.009722365967934868,-0.09351016152964314,-0.015380928926663373,-0.01266281372513195,-0.07215173352179288,-0.11782274976015406,-0.05683381237575532,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
20,-0.009561895757413133,0.02333705837785561,0.031140194185697898,-0.003214243816782869,-0.0775266931340856,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.05058054979734575,-0.00243321939209222,-0.07887213358634589,0.014801995716288041,-0.1215425274015066,-0.007637590169906616,-0.03843988746212307,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.056166771808041215,-0.014039297180695298,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10260821343622761,-0.005829889731361379,-0.09057797480277113,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.05497933603745332,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.024886022720194384,-0.009586788448393224,-0.09450530633330345,-0.07954122501755624,-0.009722365967934868,-0.09351016152964314,-0.015380928926663373,-0.01266281372513195,-0.07215173352179288,-0.11782274976015406,0.016418236223963115,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,-0.006833159783902143,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
21,-0.009561895757413133,0.02333705837785561,0.031140194185697898,-0.003214243816782869,-0.07504760302297368,0.012633874504246731,-0.0004212974175636097,0.02720414530364905,0.004312647630254157,-0.05540150347984282,-0.0253239382787821,-0.05058054979734575,-0.00243321939209222,-0.07887213358634589,0.014801995716288041,-0.10533398681790468,-0.007637590169906616,-0.03843988746212307,-0.09682544238073926,-0.036848470065478395,-0.00624551568341615,-0.046550364098461014,-0.043353899595934206,-0.02975938480167109,-0.017103814054401534,-0.014039297180695298,-0.09498447538031699,-0.017499605508590352,-0.07648725361495079,-0.10260821343622761,-0.005829889731361379,-0.014995627686503171,-0.03675061083947084,-0.026526146023423472,-0.023567503318190575,-0.05497933603745332,0.006075334227563109,-0.00992479202844896,-0.04879879690464933,-0.024886022720194384,-0.009586788448393224,-0.09021393588034787,-0.07954122501755624,-0.009722365967934868,-0.09351016152964314,-0.015380928926663373,-0.01266281372513195,-0.07215173352179288,-0.11239786806691071,0.016418236223963115,-0.0188666356678637,0.014028023408819423,-0.03442466647626517,-0.023400387323960353,-0.0908561094578452,-0.05292520413796717,0.0006300638391005531,-0.05829314870922381,0.009569610041360685,-0.05183027224158074
