g,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60
0,0.25114565254185894,0.22095184013256638,0.24834817151772545,0.29954850526453997,0.28056089791824945,0.2724195390479847,0.2425173552660516,0.2719273453438658,0.26536881383592825,0.2725184020586722,0.27505954676136607,0.3163515160741214,0.2293605892897969,0.27060002546964707,0.30251168985727267,0.32644924903783856,0.25665189786120624,0.2566637779168522,0.23325661915278578,0.2699210200620236,0.2191607319851015,0.23898207399592192,0.2512937420877157,0.26835530717682937,0.4128416566844441,0.26442010745427535,0.26276764905381883,0.2965923199986563,0.31903203778526634,0.2561348970752306,0.27374894247539966,0.28111435733102125,0.27029875130392517,0.25254276708292,0.2691175765299498,0.30317100190171137,0.1866374906715993,0.38794564679044086,0.2869130288627353,0.2589300025546791,0.2568459929965059,0.2963344328352118,0.1775820449777842,0.25999214576613333,0.23048017022215908,0.24602912428386775,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.25659430559618135,0.2245781953532451,0.24864518205984118,0.2627172075460016,0.18427099259398091,0.3609895101664536,0.26254167037960346,0.23170588381024473,0.29922596515108957,0.29502738433752146
1,0.25357651632618833,0.29689198597143157,0.40728224848345895,0.34326256803968563,0.28056089791824945,0.2724195390479847,0.2878837979320016,0.2719273453438658,0.2663145162868363,0.2783139966849839,0.27505954676136607,0.3163515160741214,0.2581763283729449,0.27060002546964707,0.30251168985727267,0.32644924903783856,0.2623659974381906,0.27282827106790875,0.3834162737224481,0.2699210200620236,0.26342535088567265,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.26442010745427535,0.2670324982579954,0.2965923199986563,0.31903203778526634,0.26144816430053225,0.3150151972501796,0.3409179517292234,0.27029875130392517,0.2583042867979345,0.2691175765299498,0.30317100190171137,0.23273718963871465,0.38794564679044086,0.2886519728879122,0.27130772902997585,0.2575937010559432,0.2963344328352118,0.27944724561466455,0.25999214576613333,0.2973225601470834,0.2741792532272259,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.25777891433806244,0.2501126449483742,0.27928912493717045,0.2631076381395522,0.22362605286800322,0.3609895101664536,0.26254167037960346,0.2940546063827918,0.29922596515108957,0.29502738433752146
2,0.25973777118459884,0.29689198597143157,0.40728224848345895,0.34326256803968563,0.3777602896096624,0.4904818903611796,0.2927581156562793,0.30232066246698236,0.2663145162868363,0.2783139966849839,0.27505954676136607,0.3163515160741214,0.2581763283729449,0.27060002546964707,0.3506889717331852,0.32644924903783856,0.2761964027713933,0.28549704134241954,0.3834162737224481,0.2699210200620236,0.2989641623862176,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.26969262312862785,0.2670324982579954,0.2965923199986563,0.31903203778526634,0.2891836256670041,0.3150151972501796,0.4285750169641376,0.2763800684915394,0.2583042867979345,0.2691175765299498,0.3529506610397859,0.25088006284530634,0.38794564679044086,0.3965316978166243,0.27130772902997585,0.3116623472264844,0.2963344328352118,0.27944724561466455,0.25999214576613333,0.2973225601470834,0.2885501202204271,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.25777891433806244,0.3302820152939706,0.27928912493717045,0.2631076381395522,0.22362605286800322,0.3609895101664536,0.26254167037960346,0.2940546063827918,0.29922596515108957,0.29502738433752146
3,0.26533318607929973,0.29689198597143157,0.40728224848345895,0.34326256803968563,0.4013764344670559,0.4904818903611796,0.3295197382118506,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.27505954676136607,0.3163515160741214,0.2581763283729449,0.27060002546964707,0.3506889717331852,0.32644924903783856,0.2761964027713933,0.30589943072894804,0.3834162737224481,0.30071043444575973,0.2989641623862176,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.2928789210372141,0.2670324982579954,0.2965923199986563,0.34459733436311324,0.2891836256670041,0.3150151972501796,0.4396944159108343,0.2763800684915394,0.27782123093767447,0.2691175765299498,0.3529506610397859,0.2652701794662057,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.27944724561466455,0.2811988788747404,0.2973225601470834,0.2885501202204271,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.25777891433806244,0.3302820152939706,0.27928912493717045,0.2631076381395522,0.22362605286800322,0.3609895101664536,0.26254167037960346,0.30441371960138014,0.29922596515108957,0.29502738433752146
4,0.26533318607929973,0.29689198597143157,0.40728224848345895,0.34326256803968563,0.4013764344670559,0.4904818903611796,0.3295197382118506,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.2730294155744959,0.31135274969074006,0.3506889717331852,0.32644924903783856,0.2761964027713933,0.30589943072894804,0.3834162737224481,0.30071043444575973,0.2989641623862176,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.2928789210372141,0.2670324982579954,0.2965923199986563,0.34459733436311324,0.31576090835335113,0.3150151972501796,0.4396944159108343,0.2763800684915394,0.27782123093767447,0.2691175765299498,0.3529506610397859,0.2652701794662057,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.2811988788747404,0.2973225601470834,0.2885501202204271,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.2600889113278947,0.3302820152939706,0.29681334334965953,0.2631076381395522,0.2693522241310896,0.3609895101664536,0.2643965665795323,0.30441371960138014,0.3286446539074902,0.29502738433752146
5,0.26533318607929973,0.29689198597143157,0.40728224848345895,0.34326256803968563,0.4013764344670559,0.4904818903611796,0.3295197382118506,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.2730294155744959,0.31135274969074006,0.3506889717331852,0.32644924903783856,0.2761964027713933,0.3664934073095651,0.3834162737224481,0.30071043444575973,0.2989641623862176,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.2928789210372141,0.2670324982579954,0.2965923199986563,0.34459733436311324,0.31576090835335113,0.3150151972501796,0.4396944159108343,0.2763800684915394,0.33167822591459906,0.2691175765299498,0.3529506610397859,0.2749655807947603,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.2811988788747404,0.2973225601470834,0.3485538869893882,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.2670137232938095,0.3302820152939706,0.29681334334965953,0.26385388769411433,0.2693522241310896,0.3609895101664536,0.2643965665795323,0.30441371960138014,0.3286446539074902,0.29502738433752146
6,0.26533318607929973,0.29689198597143157,0.40728224848345895,0.37201047723737335,0.4013764344670559,0.4904818903611796,0.3295197382118506,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.3135915947609056,0.31135274969074006,0.3506889717331852,0.32644924903783856,0.2761964027713933,0.3664934073095651,0.3834162737224481,0.30071043444575973,0.2989641623862176,0.3691958097137308,0.291784038717919,0.2768543649816751,0.4381814375668052,0.34477037324245685,0.2670324982579954,0.3430721980642202,0.34459733436311324,0.31576090835335113,0.34766982297863286,0.4396944159108343,0.2763800684915394,0.33167822591459906,0.2691175765299498,0.3529506610397859,0.2749655807947603,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.2811988788747404,0.2973225601470834,0.3485538869893882,0.33788396656894853,0.28853177451351675,0.560554050243793,0.3094336194809675,0.2670137232938095,0.3302820152939706,0.29681334334965953,0.4138450582129329,0.2693522241310896,0.3609895101664536,0.33407178117010794,0.30441371960138014,0.3286446539074902,0.29502738433752146
7,0.26533318607929973,0.29689198597143157,0.4330510025696685,0.37201047723737335,0.4013764344670559,0.4904818903611796,0.395113498596735,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.3135915947609056,0.31135274969074006,0.3506889717331852,0.37324147796307194,0.2761964027713933,0.3816181621528438,0.3834162737224481,0.31676993297451206,0.2989641623862176,0.3691958097137308,0.3208984654478085,0.2768543649816751,0.4381814375668052,0.3957944682024375,0.2670324982579954,0.3430721980642202,0.34459733436311324,0.31576090835335113,0.34766982297863286,0.4396944159108343,0.2763800684915394,0.33167822591459906,0.2691175765299498,0.3529506610397859,0.2896688740174634,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.2811988788747404,0.2973225601470834,0.3485538869893882,0.3653761711070196,0.28853177451351675,0.560554050243793,0.3094336194809675,0.2670137232938095,0.3302820152939706,0.2995470245951344,0.4138450582129329,0.2740613246739684,0.3609895101664536,0.33407178117010794,0.30441371960138014,0.3286446539074902,0.29502738433752146
8,0.2717510575102507,0.29689198597143157,0.4330510025696685,0.37201047723737335,0.4013764344670559,0.4904818903611796,0.395113498596735,0.30232066246698236,0.2827057352228872,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.3135915947609056,0.31135274969074006,0.3506889717331852,0.37324147796307194,0.2761964027713933,0.3816181621528438,0.3834162737224481,0.31676993297451206,0.2989641623862176,0.3691958097137308,0.3208984654478085,0.2768543649816751,0.4381814375668052,0.3957944682024375,0.27018370559606086,0.3430721980642202,0.34459733436311324,0.31576090835335113,0.34766982297863286,0.4396944159108343,0.3072528745957911,0.33167822591459906,0.34778993520458334,0.3529506610397859,0.2896688740174634,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.2822558076477133,0.2973225601470834,0.3485538869893882,0.3653761711070196,0.28853177451351675,0.560554050243793,0.3094336194809675,0.2739853865781327,0.3302820152939706,0.4744749421305476,0.4138450582129329,0.2740613246739684,0.3609895101664536,0.33407178117010794,0.32100903894393934,0.3286446539074902,0.29502738433752146
9,0.2717510575102507,0.29689198597143157,0.4330510025696685,0.37201047723737335,0.4013764344670559,0.4904818903611796,0.395113498596735,0.30232066246698236,0.2830721440902666,0.2783139966849839,0.28881190501874077,0.3163515160741214,0.3135915947609056,0.31135274969074006,0.4249777229525326,0.37324147796307194,0.2761964027713933,0.3816181621528438,0.3834162737224481,0.31676993297451206,0.2989641623862176,0.3691958097137308,0.4254403873108275,0.2768543649816751,0.4381814375668052,0.3957944682024375,0.310886661720868,0.3430721980642202,0.34459733436311324,0.3160912817790467,0.34766982297863286,0.4396944159108343,0.3328970214957935,0.33167822591459906,0.34778993520458334,0.3529506610397859,0.2896688740174634,0.42844945347021457,0.3965316978166243,0.36976494597554194,0.3116623472264844,0.2963344328352118,0.2830587425379052,0.30069788112910395,0.2973225601470834,0.3485538869893882,0.3653761711070196,0.28853177451351675,0.560554050243793,0.3094336194809675,0.27588665648729027,0.3302820152939706,0.4744749421305476,0.4138450582129329,0.2908929451169967,0.3609895101664536,0.33407178117010794,0.32100903894393934,0.3286446539074902,0.29502738433752146
