# genomes_0
x, mean, min, max
34, 0.4313195685968946, 0.3326844637543389, 0.5299546734394502
35, 0.43225874330841685, 0.33348726164840403, 0.5310302249684297
36, 0.43290829723384927, 0.33418914309675696, 0.5316274513709416
37, 0.43290829723384927, 0.33418914309675696, 0.5316274513709416
38, 0.4332136439125786, 0.3345634554775468, 0.5318638323476104
39, 0.4332136439125786, 0.3345634554775468, 0.5318638323476104
40, 0.4352378770498471, 0.3367532037029656, 0.5337225503967287
41, 0.4355811252016381, 0.3369398494443048, 0.5342224009589714
42, 0.4355811252016381, 0.3369398494443048, 0.5342224009589714
43, 0.43594605896589533, 0.3378174852906516, 0.5340746326411391
44, 0.4379644556423254, 0.3396262425666702, 0.5363026687179806
45, 0.4400851476906001, 0.34067383434841675, 0.5394964610327835
46, 0.4419851384541386, 0.3436051741465695, 0.5403651027617078
47, 0.4419851384541386, 0.3436051741465695, 0.5403651027617078
48, 0.4420630688865408, 0.3437482069654498, 0.5403779308076317
49, 0.44589569932760464, 0.3481905080784242, 0.5436008905767851
50, 0.44696803959972903, 0.34877282288230865, 0.5451632563171493
51, 0.4477300988089718, 0.34995528780798063, 0.5455049098099629
52, 0.44776603670269216, 0.3500130305550988, 0.5455190428502855
53, 0.4541320748132131, 0.34476837721710085, 0.5634957724093254
54, 0.45464305868071414, 0.34540000689570255, 0.5638861104657257
55, 0.4552924092718198, 0.34633309060877254, 0.5642517279348671
56, 0.4584879548545965, 0.34942273768873944, 0.5675531720204535
57, 0.4587580968218524, 0.34922392610082365, 0.5682922675428812
58, 0.4589031828674051, 0.3492711433519039, 0.5685352223829063
59, 0.45962034103309973, 0.35027682653290676, 0.5689638555332928
60, 0.46030267217386245, 0.3508119995158292, 0.5697933448318957
61, 0.4621721549744864, 0.35245144373528037, 0.5718928662136924
62, 0.462276455737222, 0.35251497333841214, 0.5720379381360319
63, 0.46257627784305055, 0.3529503157848511, 0.5722022399012501
64, 0.46271599584483497, 0.35313891337855474, 0.5722930783111152
65, 0.46362642211275984, 0.35403429223651767, 0.5732185519890021
66, 0.4637827154880858, 0.35440825616429816, 0.5731571748118734
67, 0.464474382117103, 0.35471395317710397, 0.5742348110571021
68, 0.4645213418683385, 0.3548240060347907, 0.5742186777018863
69, 0.4647295704668348, 0.3553023235606006, 0.5741568173730689
70, 0.46816551381223176, 0.3557854370425118, 0.5805455905819517
71, 0.46867481014167056, 0.3564442645842637, 0.5809053556990774
72, 0.46867481014167056, 0.3564442645842637, 0.5809053556990774
73, 0.46867481014167056, 0.3564442645842637, 0.5809053556990774
74, 0.4699771832649844, 0.35765160639651716, 0.5823027601334516
75, 0.4731761677459351, 0.3609197269588629, 0.5854326085330073
76, 0.4731761677459351, 0.3609197269588629, 0.5854326085330073
77, 0.4743932691870361, 0.3606031241246058, 0.5881834142494664
78, 0.4811731950338574, 0.358437759595819, 0.6039086304718958
79, 0.48157477756807093, 0.3589365295683336, 0.6042130255678083
80, 0.4816824668950804, 0.35912002308625446, 0.6042449107039063
81, 0.4817954657589006, 0.35937903858001485, 0.6042118929377863
82, 0.4817954657589006, 0.35937903858001485, 0.6042118929377863
83, 0.4817954657589006, 0.35937903858001485, 0.6042118929377863
84, 0.4818098069004701, 0.3594059234015315, 0.6042136903994086
85, 0.4818098069004701, 0.3594059234015315, 0.6042136903994086
86, 0.48988600375080815, 0.3509618694571981, 0.6288101380444182
87, 0.49067801242522363, 0.35254803595778283, 0.6288079888926644
88, 0.4923487765370507, 0.3548046249389888, 0.6298929281351127
89, 0.4923487765370507, 0.3548046249389888, 0.6298929281351127
90, 0.4934175427578372, 0.3568944683118235, 0.629940617203851
91, 0.4940503559004997, 0.357425201220954, 0.6306755105800455
92, 0.4941743441613829, 0.35771240907844504, 0.6306362792443208
93, 0.4955907295142029, 0.3602945731735476, 0.6308868858548582
94, 0.4955907295142029, 0.3602945731735476, 0.6308868858548582
95, 0.49650817771740047, 0.3617763989087281, 0.6312399565260729
96, 0.49789748292618713, 0.3642525666809752, 0.6315423991713991
97, 0.49789748292618713, 0.3642525666809752, 0.6315423991713991
98, 0.4979879620008414, 0.36443229213082373, 0.631543631870859
99, 0.49801165152043186, 0.3644541547876936, 0.6315691482531701
100, 0.5001716450960116, 0.3631810860894208, 0.6371622041026025
101, 0.5008104466938201, 0.36439522162972005, 0.6372256717579202
102, 0.5008104466938201, 0.36439522162972005, 0.6372256717579202
103, 0.5038656876672187, 0.36674551491417884, 0.6409858604202586
104, 0.5057165594479337, 0.36960764157147535, 0.6418254773243921
105, 0.5068448834846813, 0.37123101248100526, 0.6424587544883573
106, 0.507987604912433, 0.3723117962989242, 0.6436634135259418
107, 0.509079719756538, 0.3742657188669842, 0.6438937206460917
108, 0.5098238140649983, 0.37587738864598585, 0.6437702394840108
109, 0.5098238140649983, 0.37587738864598585, 0.6437702394840108
110, 0.5098238140649983, 0.37587738864598585, 0.6437702394840108
111, 0.5098761277432751, 0.3759638434855157, 0.6437884120010344
112, 0.5107940139970671, 0.376776910168908, 0.6448111178252263
113, 0.5125873822763981, 0.38027714282512826, 0.644897621727668
114, 0.5125873822763981, 0.38027714282512826, 0.644897621727668
115, 0.5130241769382385, 0.38063533702195973, 0.6454130168545174
116, 0.5196604857833524, 0.3737980720874541, 0.6655228994792508
117, 0.5230520776176254, 0.37375352446531984, 0.672350630769931
118, 0.5230520776176254, 0.37375352446531984, 0.672350630769931
119, 0.5230520776176254, 0.37375352446531984, 0.672350630769931
120, 0.5230520776176254, 0.37375352446531984, 0.672350630769931
121, 0.5233591516508547, 0.3743395262913203, 0.6723787770103891
122, 0.524171611224057, 0.3749757902980019, 0.6733674321501121
123, 0.5247718853986875, 0.37605917517643983, 0.6734845956209351
124, 0.5247718853986875, 0.37605917517643983, 0.6734845956209351
125, 0.525211507688517, 0.37683803900509827, 0.6735849763719357
126, 0.5253195814779489, 0.37700134373591054, 0.6736378192199872
127, 0.5262228951272848, 0.3783595646943193, 0.6740862255602503
128, 0.5276036856125276, 0.380162060310388, 0.6750453109146671
129, 0.5276036856125276, 0.380162060310388, 0.6750453109146671
130, 0.5278480494527954, 0.3804047122871145, 0.6752913866184763
131, 0.5299153352533759, 0.3826206930972047, 0.677209977409547
132, 0.5311105175828653, 0.38250647447658115, 0.6797145606891495
133, 0.5311105175828653, 0.38250647447658115, 0.6797145606891495
134, 0.5327947660331561, 0.38512185606052113, 0.6804676760057911
135, 0.532916728082379, 0.3853069261949388, 0.6805265299698192
136, 0.532916728082379, 0.3853069261949388, 0.6805265299698192
137, 0.5329296834713383, 0.3853230607237822, 0.6805363062188944
138, 0.5329296834713383, 0.3853230607237822, 0.6805363062188944
139, 0.5362504916039759, 0.38630898047577267, 0.6861920027321791
140, 0.5362504916039759, 0.38630898047577267, 0.6861920027321791
141, 0.5367807830320883, 0.3867342743106702, 0.6868272917535064
142, 0.5373241930192105, 0.38744505194994017, 0.6872033340884809
143, 0.5377490418701384, 0.38811584554785306, 0.6873822381924237
144, 0.5377490418701384, 0.38811584554785306, 0.6873822381924237
145, 0.5382520134385196, 0.38904173156049326, 0.6874622953165459
146, 0.5396759797131582, 0.39107498729332063, 0.6882769721329958
147, 0.5400163946744504, 0.39160438144494303, 0.6884284079039578
148, 0.5430016103456614, 0.38880327174743345, 0.6971999489438894
149, 0.54334482393224, 0.3892252486144228, 0.6974643992500573
150, 0.544587515255935, 0.3914903095373927, 0.6976847209744772
151, 0.544587515255935, 0.3914903095373927, 0.6976847209744772
152, 0.5451114652254835, 0.39233462924775675, 0.6978883012032102
153, 0.5451114652254835, 0.39233462924775675, 0.6978883012032102
154, 0.5451114652254835, 0.39233462924775675, 0.6978883012032102
155, 0.5451114652254835, 0.39233462924775675, 0.6978883012032102
156, 0.5451114652254835, 0.39233462924775675, 0.6978883012032102
157, 0.5453436835319448, 0.3926739685167686, 0.6980133985471211
158, 0.5453436835319448, 0.3926739685167686, 0.6980133985471211
159, 0.5456500415792404, 0.39304066318245456, 0.6982594199760261
160, 0.5458547931678475, 0.39336538062009596, 0.698344205715599
161, 0.5458547931678475, 0.39336538062009596, 0.698344205715599
162, 0.5458547931678475, 0.39336538062009596, 0.698344205715599
163, 0.5458547931678475, 0.39336538062009596, 0.698344205715599
164, 0.5504389920975503, 0.3934977908938434, 0.7073801933012572
165, 0.5504389920975503, 0.3934977908938434, 0.7073801933012572
166, 0.5504389920975503, 0.3934977908938434, 0.7073801933012572
167, 0.5505876854783255, 0.3936655772571016, 0.7075097936995494
168, 0.5505876854783255, 0.3936655772571016, 0.7075097936995494
169, 0.551772592223433, 0.39475318454183395, 0.708791999905032
170, 0.5517904861826971, 0.39479286643290346, 0.7087881059324908
171, 0.551958839894926, 0.3950340335766088, 0.7088836462132432
172, 0.551958839894926, 0.3950340335766088, 0.7088836462132432
173, 0.551958839894926, 0.3950340335766088, 0.7088836462132432
174, 0.551958839894926, 0.3950340335766088, 0.7088836462132432
175, 0.5587015026896428, 0.3935698911151042, 0.7238331142641814
176, 0.5587015026896428, 0.3935698911151042, 0.7238331142641814
177, 0.5587015026896428, 0.3935698911151042, 0.7238331142641814
178, 0.5587247052952276, 0.39359855229945584, 0.7238508582909993
179, 0.5588892586765253, 0.39388880907847224, 0.7238897082745783
180, 0.5588892586765253, 0.39388880907847224, 0.7238897082745783
181, 0.5590719776965258, 0.3941751102188094, 0.7239688451742423
182, 0.559210753454314, 0.39428845166142584, 0.7241330552472023
183, 0.559210753454314, 0.39428845166142584, 0.7241330552472023
184, 0.5596144237169947, 0.3945430778614094, 0.7246857695725799
185, 0.5596144237169947, 0.3945430778614094, 0.7246857695725799
186, 0.5596144237169947, 0.3945430778614094, 0.7246857695725799
187, 0.5599916192855225, 0.39498321593658586, 0.7250000226344593
188, 0.5602463675332956, 0.39550464712388067, 0.7249880879427105
189, 0.5602463675332956, 0.39550464712388067, 0.7249880879427105
190, 0.5602463675332956, 0.39550464712388067, 0.7249880879427105
191, 0.5602463675332956, 0.39550464712388067, 0.7249880879427105
192, 0.5616049379046524, 0.397203261702443, 0.7260066141068617
193, 0.5616049379046524, 0.397203261702443, 0.7260066141068617
194, 0.5616049379046524, 0.397203261702443, 0.7260066141068617
195, 0.5634326761428352, 0.4000722827683333, 0.7267930695173371
196, 0.566706875925262, 0.4026562331739777, 0.7307575186765464
197, 0.566706875925262, 0.4026562331739777, 0.7307575186765464
198, 0.566706875925262, 0.4026562331739777, 0.7307575186765464
199, 0.566706875925262, 0.4026562331739777, 0.7307575186765464
200, 0.566706875925262, 0.4026562331739777, 0.7307575186765464



# genomes_semi_0
x, mean, min, max
0, 0.22784502467061113, 0.1441547013509467, 0.31153534799027555
1, 0.26929483637838786, 0.19331064370101186, 0.34527902905576385
2, 0.2853648399915254, 0.20962400581714608, 0.3611056741659047
3, 0.3040772107562336, 0.22589898782701848, 0.3822554336854488
4, 0.31509194249521355, 0.23487132166537025, 0.3953125633250568
5, 0.31995789747418985, 0.24040037837444483, 0.39951541657393486
6, 0.32946274937896536, 0.25304213322530233, 0.4058833655326284
7, 0.3426011658393677, 0.2649495632957846, 0.42025276838295084
8, 0.34430451969550113, 0.26788814193047494, 0.4207208974605273
9, 0.3479469751414909, 0.2702878208108022, 0.42560612947217963
10, 0.34872067899610604, 0.27164375939099894, 0.42579759860121313
11, 0.3526285971875066, 0.27718084151351846, 0.42807635286149476
12, 0.36592895481831683, 0.2900532071140568, 0.44180470252257686
13, 0.36734970970559866, 0.29214397723172003, 0.4425554421794773
14, 0.3679919366289074, 0.2931392927121733, 0.44284458054564146
15, 0.37222299855250846, 0.29879157433817033, 0.4456544227668466
16, 0.37764245995273943, 0.3004285713489856, 0.45485634855649326
17, 0.3798355929868657, 0.3036143545466229, 0.4560568314271085
18, 0.3833313969096148, 0.3086068001215873, 0.4580559936976423
19, 0.3834002181110912, 0.308646987676413, 0.4581534485457694
20, 0.3870475497751838, 0.3146137348646164, 0.4594813646857512
21, 0.3882913012185522, 0.31503606008350854, 0.4615465423535959
22, 0.39364423157474376, 0.3174847267671268, 0.4698037363823607
23, 0.3963370707216801, 0.31812980919694367, 0.47454433224641657
24, 0.4000903839095217, 0.3198754559879426, 0.48030531183110076
25, 0.40129754954047553, 0.32028360219826446, 0.4823114968826866
26, 0.40217047610812484, 0.32039418442912904, 0.48394676778712065
27, 0.4069004756500233, 0.32448320639748635, 0.48931774490256025
28, 0.4092280817588062, 0.3264367386414604, 0.492019424876152
29, 0.40937890132479315, 0.32674827438486875, 0.49200952826471755
30, 0.4112697120112398, 0.3287808005920515, 0.4937586234304281
31, 0.4114050401728821, 0.3287336824141406, 0.4940763979316236
32, 0.4124303994881621, 0.3293664452739866, 0.49549435370233763
33, 0.41285992136172117, 0.329647654479962, 0.4960721882434803
34, 0.4193352195624642, 0.32318086759326053, 0.515489571531668
35, 0.4212637370561703, 0.32367900239395586, 0.5188484717183848
36, 0.422797897978077, 0.3250555453689464, 0.5205402505872075
37, 0.42306126455070575, 0.3254231361948311, 0.5206993929065804
38, 0.42392036456651033, 0.3269014601014518, 0.5209392690315688
39, 0.42509146087466654, 0.32857478771174764, 0.5216081340375854
40, 0.42509146087466654, 0.32857478771174764, 0.5216081340375854
41, 0.42596430457189616, 0.33092950165932405, 0.5209991074844683
42, 0.4260580232440313, 0.3310553332007811, 0.5210607132872814
43, 0.42750397281886676, 0.3336032424794716, 0.5214047031582619
44, 0.4297577469667947, 0.3359088735257204, 0.523606620407869
45, 0.43027747936787974, 0.336564540833314, 0.5239904179024455
46, 0.4327084037618779, 0.33861778236692897, 0.5267990251568269
47, 0.4364256590120257, 0.3399984749122592, 0.5328528431117922
48, 0.43767406477344317, 0.3419013700966541, 0.5334467594502322
49, 0.4397675642455457, 0.34343137046592714, 0.5361037580251643
50, 0.4397675642455457, 0.34343137046592714, 0.5361037580251643
51, 0.43979951829117475, 0.3434906449479381, 0.5361083916344115
52, 0.4456475169724224, 0.3403732333131526, 0.5509218006316922
53, 0.4460181326468575, 0.3413619602019281, 0.5506743050917869
54, 0.44669769636154916, 0.3421655851320874, 0.5512298075910109
55, 0.44669769636154916, 0.3421655851320874, 0.5512298075910109
56, 0.4478850911027606, 0.34481987884233267, 0.5509503033631885
57, 0.44905412845866666, 0.3462473896123191, 0.5518608673050143
58, 0.4509154125350008, 0.34883654193834607, 0.5529942831316554
59, 0.451681573101454, 0.3506436333320526, 0.5527195128708554
60, 0.452800957610897, 0.35237131159487034, 0.5532306036269237
61, 0.45286356780031145, 0.3523908564033412, 0.5533362791972817
62, 0.4538346615504976, 0.3527459069172426, 0.5549234161837526
63, 0.45526467767243517, 0.3546940890405742, 0.5558352663042961
64, 0.45526467767243517, 0.3546940890405742, 0.5558352663042961
65, 0.45526467767243517, 0.3546940890405742, 0.5558352663042961
66, 0.4557128325821803, 0.35524240518334227, 0.5561832599810184
67, 0.45608456454415763, 0.35558977783211254, 0.5565793512562027
68, 0.45640347400295944, 0.35585958883995167, 0.5569473591659673
69, 0.45686497050291225, 0.35613524986978184, 0.5575946911360427
70, 0.45686497050291225, 0.35613524986978184, 0.5575946911360427
71, 0.457516008839801, 0.35641070011120174, 0.5586213175684003
72, 0.45816219756032006, 0.3573953448489806, 0.5589290502716595
73, 0.45816219756032006, 0.3573953448489806, 0.5589290502716595
74, 0.45931951767382195, 0.35932529585700346, 0.5593137394906404
75, 0.46369746976995685, 0.3600097673594238, 0.5673851721804899
76, 0.464674801024466, 0.36127075160227007, 0.568078850446662
77, 0.46599328275717544, 0.3641479346397837, 0.5678386308745672
78, 0.46599328275717544, 0.3641479346397837, 0.5678386308745672
79, 0.46599328275717544, 0.3641479346397837, 0.5678386308745672
80, 0.46629144680513035, 0.36447213202972056, 0.5681107615805401
81, 0.46662752259221485, 0.36531426238535497, 0.5679407827990747
82, 0.47115845413991175, 0.3637296351108956, 0.5785872731689279
83, 0.4713598557519948, 0.36390039973796784, 0.5788193117660217
84, 0.4713598557519948, 0.36390039973796784, 0.5788193117660217
85, 0.4719122679990821, 0.364124791644904, 0.5796997443532601
86, 0.4721525190887556, 0.3644940980417533, 0.5798109401357578
87, 0.4721632854560405, 0.36450749946423544, 0.5798190714478456
88, 0.47285986158116794, 0.3649597371748791, 0.5807599859874568
89, 0.47285986158116794, 0.3649597371748791, 0.5807599859874568
90, 0.47285986158116794, 0.3649597371748791, 0.5807599859874568
91, 0.4733980781363113, 0.365515887161797, 0.5812802691108256
92, 0.4736934992500054, 0.36585501811606314, 0.5815319803839477
93, 0.47575727331056583, 0.36967663154665753, 0.5818379150744741
94, 0.47832259557185175, 0.3718182386449373, 0.5848269524987662
95, 0.4817975241403087, 0.37701490587202585, 0.5865801424085915
96, 0.4820548638330363, 0.3774094215120706, 0.586700306154002
97, 0.4829731775552422, 0.37862677393072436, 0.58731958117976
98, 0.48352287795816, 0.3788139424167355, 0.5882318134995845
99, 0.48352287795816, 0.3788139424167355, 0.5882318134995845
100, 0.48352287795816, 0.3788139424167355, 0.5882318134995845
101, 0.4844374661240612, 0.3807494277314512, 0.5881255045166711
102, 0.4845116672250155, 0.38088529925154563, 0.5881380351984853
103, 0.484727845169341, 0.38139686953822727, 0.5880588208004547
104, 0.485575293626033, 0.3827422339803881, 0.588408353271678
105, 0.485575293626033, 0.3827422339803881, 0.588408353271678
106, 0.4865464311650803, 0.3849676552042402, 0.5881252071259204
107, 0.4865464311650803, 0.3849676552042402, 0.5881252071259204
108, 0.49298181516207457, 0.38288960659838206, 0.603074023725767
109, 0.49298181516207457, 0.38288960659838206, 0.603074023725767
110, 0.494112439177447, 0.38464595246261557, 0.6035789258922785
111, 0.4941480287932711, 0.3847515290922373, 0.6035445284943048
112, 0.4943224661004503, 0.3849002676599923, 0.6037446645409082
113, 0.4943224661004503, 0.3849002676599923, 0.6037446645409082
114, 0.4946492317188266, 0.38533165079827836, 0.6039668126393748
115, 0.4968094229400889, 0.3883936702226204, 0.6052251756575574
116, 0.496953192718379, 0.38858708820957955, 0.6053192972271785
117, 0.5055353720482402, 0.37988710576751583, 0.6311836383289645
118, 0.5107990891682178, 0.37698781833563444, 0.6446103600008012
119, 0.5107990891682178, 0.37698781833563444, 0.6446103600008012
120, 0.5112462100040075, 0.3778684456493939, 0.6446239743586211
121, 0.5132014597216534, 0.3801169957173348, 0.646285923725972
122, 0.5132037993605033, 0.3801209562419361, 0.6462866424790705
123, 0.5132037993605033, 0.3801209562419361, 0.6462866424790705
124, 0.5132037993605033, 0.3801209562419361, 0.6462866424790705
125, 0.5132037993605033, 0.3801209562419361, 0.6462866424790705
126, 0.514867024228524, 0.3821381980261779, 0.6475958504308702
127, 0.5167547270005524, 0.3842527289002566, 0.6492567251008481
128, 0.5181973383315598, 0.3860360083334024, 0.6503586683297171
129, 0.518246845142171, 0.3861360660267906, 0.6503576242575514
130, 0.5187692663982734, 0.3868164611111935, 0.6507220716853532
131, 0.5205710523595534, 0.3889952012970125, 0.6521469034220942
132, 0.522272728664417, 0.39023678717281735, 0.6543086701560166
133, 0.522272728664417, 0.39023678717281735, 0.6543086701560166
134, 0.522854423398716, 0.39066084268274803, 0.655048004114684
135, 0.522854423398716, 0.39066084268274803, 0.655048004114684
136, 0.5234678330914624, 0.3911886837614742, 0.6557469824214506
137, 0.52417612930527, 0.39240370649414424, 0.6559485521163958
138, 0.52417612930527, 0.39240370649414424, 0.6559485521163958
139, 0.52417612930527, 0.39240370649414424, 0.6559485521163958
140, 0.52417612930527, 0.39240370649414424, 0.6559485521163958
141, 0.5246633119132704, 0.39331081608615764, 0.6560158077403833
142, 0.5273177234882932, 0.39614320015232607, 0.6584922468242603
143, 0.528322826295361, 0.395556916349034, 0.661088736241688
144, 0.5287815260007538, 0.39670438523076573, 0.6608586667707419
145, 0.5293721269515171, 0.397290442682692, 0.6614538112203423
146, 0.5293721269515171, 0.397290442682692, 0.6614538112203423
147, 0.5293721269515171, 0.397290442682692, 0.6614538112203423
148, 0.5296205906420949, 0.39754771611642, 0.6616934651677697
149, 0.5296953102031648, 0.3976985579647563, 0.6616920624415734
150, 0.5299088540285494, 0.39817687034175486, 0.6616408377153439
151, 0.5299088540285494, 0.39817687034175486, 0.6616408377153439
152, 0.5299088540285494, 0.39817687034175486, 0.6616408377153439
153, 0.5299088540285494, 0.39817687034175486, 0.6616408377153439
154, 0.5299088540285494, 0.39817687034175486, 0.6616408377153439
155, 0.5381034016609585, 0.40544239882804, 0.670764404493877
156, 0.5381034016609585, 0.40544239882804, 0.670764404493877
157, 0.5381034016609585, 0.40544239882804, 0.670764404493877
158, 0.5435770333855106, 0.4022203908885911, 0.68493367588243
159, 0.5438806447677895, 0.402722872679662, 0.685038416855917
160, 0.5438806447677895, 0.402722872679662, 0.685038416855917
161, 0.5444850812471141, 0.40368360821449345, 0.6852865542797348
162, 0.5445345193092134, 0.403759819928749, 0.6853092186896778
163, 0.545766104674351, 0.40474303595044453, 0.6867891733982576
164, 0.5540750879269821, 0.4070039745398949, 0.7011462013140694
165, 0.5570059026754237, 0.40464637847649176, 0.7093654268743557
166, 0.5570059026754237, 0.40464637847649176, 0.7093654268743557
167, 0.5570741458639332, 0.4047293107997253, 0.7094189809281412
168, 0.5570741458639332, 0.4047293107997253, 0.7094189809281412
169, 0.5571949652432744, 0.40499367586885304, 0.7093962546176957
170, 0.5580171540954264, 0.40568376688564556, 0.7103505413052073
171, 0.5583528285575987, 0.4060066830170923, 0.7106989740981051
172, 0.5583528285575987, 0.4060066830170923, 0.7106989740981051
173, 0.5584476524605885, 0.40606313270425176, 0.7108321722169252
174, 0.5584894377623731, 0.4061791289677523, 0.710799746556994
175, 0.5585073728041129, 0.4062092827479594, 0.7108054628602664
176, 0.5604197711801501, 0.4085646046114618, 0.7122749377488383
177, 0.5604197711801501, 0.4085646046114618, 0.7122749377488383
178, 0.5604197711801501, 0.4085646046114618, 0.7122749377488383
179, 0.5604197711801501, 0.4085646046114618, 0.7122749377488383
180, 0.5604197711801501, 0.4085646046114618, 0.7122749377488383
181, 0.5607340245693484, 0.40918024955117194, 0.7122877995875249
182, 0.5607340245693484, 0.40918024955117194, 0.7122877995875249
183, 0.5610204024074429, 0.4096225481291001, 0.7124182566857857
184, 0.5644741411081127, 0.4140223865296363, 0.714925895686589
185, 0.5644741411081127, 0.4140223865296363, 0.714925895686589
186, 0.5648144267563057, 0.414963239894324, 0.7146656136182874
187, 0.5648144267563057, 0.414963239894324, 0.7146656136182874
188, 0.5648144267563057, 0.414963239894324, 0.7146656136182874
189, 0.5651671810637598, 0.41526827138400113, 0.7150660907435186
190, 0.5655780243607172, 0.41610826028971293, 0.7150477884317216
191, 0.5656381219452803, 0.4162260833134919, 0.7150501605770687
192, 0.5656381219452803, 0.4162260833134919, 0.7150501605770687
193, 0.5656381219452803, 0.4162260833134919, 0.7150501605770687
194, 0.5656381219452803, 0.4162260833134919, 0.7150501605770687
195, 0.5656997245530001, 0.416363849623184, 0.7150355994828161
196, 0.566188873280865, 0.41740391680132566, 0.7149738297604042
197, 0.566188873280865, 0.41740391680132566, 0.7149738297604042
198, 0.566188873280865, 0.41740391680132566, 0.7149738297604042
199, 0.566188873280865, 0.41740391680132566, 0.7149738297604042
200, 0.566188873280865, 0.41740391680132566, 0.7149738297604042



# genomes_closed_0
x, mean, min, max
0, 0.23038989445784055, 0.13069990749897295, 0.3300798814167082
1, 0.2812441411324856, 0.19788104534724515, 0.364607236917726
2, 0.30871034235163075, 0.2170492068608315, 0.40037147784243
3, 0.33891553166845423, 0.2524284694633458, 0.42540259387356266
4, 0.3504985522982138, 0.2702506242145082, 0.4307464803819194
5, 0.3654759393449867, 0.29240743037712336, 0.43854444831285
6, 0.37271334468678075, 0.3021923769906173, 0.4432343123829442
7, 0.37867741187488185, 0.3048231864064637, 0.4525316373433
8, 0.38578238152825534, 0.31501039660647295, 0.4565543664500377
9, 0.3917213760902533, 0.3227912053396673, 0.4606515468408393
10, 0.3953421058022679, 0.32760677434178875, 0.4630774372627471
11, 0.4032711127450935, 0.33895737170131457, 0.4675848537888724
12, 0.40922251969766604, 0.3423275619116716, 0.4761174774836605
13, 0.4115793452377008, 0.34516854257947, 0.4779901478959316
14, 0.417937800306637, 0.35637024079713875, 0.4795053598161353
15, 0.4206661012059229, 0.3596261712587536, 0.4817060311530922
16, 0.4216769184593675, 0.36079012637490915, 0.48256371054382585
17, 0.42289748063554977, 0.36306031061456284, 0.4827346506565367
18, 0.4253898195641093, 0.3672890385885736, 0.48349060053964504
19, 0.42629911256197894, 0.36921255968097083, 0.48338566544298706
20, 0.42942137505753686, 0.37454789900965113, 0.4842948511054226
21, 0.43526910859723034, 0.37577668197383046, 0.4947615352206302
22, 0.43927491602137175, 0.37730501827255913, 0.5012448137701844
23, 0.44027048818281567, 0.3782235227292333, 0.502317453636398
24, 0.4442731793726551, 0.3805420753545669, 0.5080042833907432
25, 0.44463958989328417, 0.38140276313005717, 0.5078764166565112
26, 0.44546857346301694, 0.38225433388119706, 0.5086828130448369
27, 0.4489792814720108, 0.38483162827197526, 0.5131269346720464
28, 0.450453201838723, 0.3867744081464787, 0.5141319955309673
29, 0.45155886576536536, 0.38823616252939985, 0.5148815690013309
30, 0.4519265091613794, 0.38860738556245755, 0.5152456327603012
31, 0.4542473820759314, 0.3929790100933119, 0.515515754058551
32, 0.45735828771141207, 0.39616585556243883, 0.5185507198603854
33, 0.4598734452344485, 0.39972319020013125, 0.5200237002687658
34, 0.4612707425382976, 0.402215701284047, 0.5203257837925481
35, 0.4612707425382976, 0.402215701284047, 0.5203257837925481
36, 0.46563656468201214, 0.40677401401446783, 0.5244991153495564
